1396715,240
0232852,241
2765695,242
0792888,243
0376661,244
0480111,245
0001515,246
0066072,247
0626040,248
1057812,249
0806217,250
0004749,251
0579460,252
2131865,253
1517976,254
0372366,255
1156709,256
0006987,257
2702102,258
0638762,259
2287478,260
2171105,261
2062720,262
0991810,263
1930990,264
0002073,265
0005206,266
0000562,267
0000460,268
0109863,269
0336782,270
1999505,271
0545474,272
0001368,273
0710243,274
2554546,275
2294576,276
0066586,277
0832078,278
1787397,279
1640124,280
0000335,281
4274281,282
1401531,283
1780143,284
0006121,285
1617685,286
0788218,287
1674903,288
3052331,289
3610998,290
3543122,291
0888727,292
1667364,293
2341870,294
2716180,295
0391738,296
2247245,297
0291785,298
0239180,299
0636280,300
1382692,301
0087104,302
0863462,303
0711058,304
0148869,305
0001642,306
3101039,307
0005289,308
0005234,309
0519043,310
0333410,311
0000574,312
0454221,313
1142776,314
1715189,315
0304580,316
1478535,317
2215706,318
1854922,319
0634725,320
1769908,321
0514076,322
1655038,323
0177639,324
0001604,325
0401628,326
0000580,327
1368695,328
6166434,329
2084473,330
1670886,331
1128390,332
2371152,333
0000756,334
1501294,335
0929931,336
0520510,337
0546664,338
1476628,339
3560768,340
0278979,341
1048035,342
0142286,343
0000991,344
0373600,345
0918424,346
2186988,347
1720028,348
0468772,349
0003620,350
1408274,351
1909590,352
1617837,353
0001675,354
2338912,355
2938943,356
0521974,357
1634832,358
1312563,359
5249697,360
0853169,361
2367720,362
2610960,363
1035503,364
2421181,365
1826889,366
1681512,367
0842195,368
0909620,369
0523116,370
0000364,371
0000240,372
0263761,373
0930286,374
0781899,375
0634984,376
0281212,377
0219748,378
2210752,379
1450183,380
3057402,381
0936198,382
0004760,383
0550929,384
0004825,385
0309461,386
1017719,387
2325236,388
0603321,389
0001263,390
0264269,391
2849965,392
1310016,393
0240043,394
1074160,395
0083348,396
0604747,397
0001410,398
2343444,399
5449559,400
1319098,401
5225691,402
0000481,403
0146304,404
0382920,405
0200981,406
2584288,407
0474361,408
0642145,409
1835900,410
0063571,411
0005093,412
0389333,413
1941211,414
2598733,415
0487884,416
0355379,417
3198494,418
0180411,419
1564327,420
3144303,421
1544217,422
0005048,423
1010691,424
0005286,425
2157442,426
1634944,427
1412171,428
0400744,429
2118807,430
1652277,431
0001602,432
2405454,433
5997749,434
2928020,435
2479704,436
2883645,437
2376318,438
0441287,439
2471798,440
0356017,441
3004078,442
1113529,443
0358007,444
0887272,445
0303010,446
2022849,447
1668265,448
0772045,449
3572691,450
1881021,451
2617580,452
4626694,453
1775716,454
2772725,455
0370782,456
0530308,457
0654104,458
0003506,459
2566469,460
0834947,461
1892513,462
3047888,463
0018271,464
0835725,465
1706881,466
4358560,467
2724927,468
0254712,469
1274907,470
5043972,471
0346411,472
4578203,473
1939221,474
1869101,475
2744552,476
0477127,477
0158626,478
1490362,479
1212051,480
2749602,481
1955294,482
2411947,483
0000492,484
3033454,485
0035676,486
2400045,487
2519517,488
1062852,489
1082477,490
0519456,491
2835835,492
0000656,493
2207222,494
0661703,495
0444621,496
3124220,497
2599534,498
0000411,499
0005232,500
0515225,501
0001138,502
4336694,503
1900397,504
0498517,505
3458968,506
1026120,507
2996574,508
0954253,509
1497570,510
3862073,511
0005541,512
2386484,513
0001518,514
1934618,515
0703725,516
0004782,517
1176867,518
0324658,519
1751474,520
1210747,521
2859894,522
0605775,523
3143135,524
0158966,525
2616776,526
0247860,527
1037510,528
1166528,529
1471425,530
0713393,531
0855201,532
1186736,533
0004906,534
1483372,535
0837609,536
2353172,537
2158772,538
1053530,539
2728330,540
1797856,541
0513964,542
0422205,543
0005101,544
1579753,545
6031709,546
2415415,547
2728724,548
3682083,549
0000801,550
2384847,551
0539759,552
0284956,553
0328954,554
2066104,555
1449512,556
2706124,557
0398994,558
1525948,559
1310368,560
0000170,561
0000430,562
0005290,563
3649055,564
5052211,565
0385320,566
4557349,567
0593664,568
1428355,569
3216273,570
1549341,571
0838360,572
0413659,573
0991620,574
0811124,575
2288842,576
0004774,577
2416875,578
0669656,579
0006439,580
0605081,581
0647744,582
4356583,583
0648339,584
1970642,585
0863231,586
1690665,587
2286416,588
1393354,589
0229422,590
2328628,591
1015262,592
0662519,593
1722962,594
0762466,595
3478560,596
0002088,597
2070219,598
3891097,599
2573224,600
0339877,601
1397297,602
0006487,603
0560962,604
0341176,605
3995646,606
3819588,607
2176072,608
0215293,609
0868514,610
0619762,611
0005314,612
3096796,613
2002649,614
0167139,615
0949918,616
2092503,617
0153738,618
2349726,619
0273836,620
1594770,621
1159180,622
0202966,623
0514228,624
1926655,625
0272401,626
0005238,627
2105255,628
0000539,629
2955212,630
2612741,631
1740127,632
1583266,633
2089709,634
0100556,635
0656929,636
0677597,637
1951583,638
1361364,639
0139549,640
2147871,641
3016021,642
2451490,643
1193098,644
2023050,645
0176921,646
2850933,647
0309670,648
2758963,649
0509937,650
0193631,651
1209950,652
0004940,653
2295474,654
2218427,655
1316530,656
1284939,657
2697884,658
0755603,659
1179565,660
2953573,661
5559534,662
6392685,663
2492168,664
0491952,665
0263881,666
0504571,667
0828226,668
0588096,669
1883440,670
0653293,671
0838002,672
3956954,673
0316743,674
0168262,675
2063780,676
0614109,677
1711052,678
0129248,679
1035414,680
0001858,681
1712323,682
3160752,683
3237775,684
0245176,685
1648391,686
1540404,687
3499499,688
0189144,689
2265334,690
0084312,691
0931146,692
0201095,693
4588024,694
1417948,695
0046730,696
1650044,697
1752714,698
1023127,699
0001108,700
0913488,701
0361306,702
0115760,703
1207676,704
0636426,705
1975228,706
0676370,707
3730744,708
0174819,709
2632376,710
0376944,711
2306701,712
3435598,713
1546300,714
1439230,715
0276062,716
1146786,717
1602671,718
1844114,719
1102053,720
0684585,721
4591670,722
0648486,723
0876375,724
0810218,725
4855952,726
0503627,727
0163803,728
0746125,729
0548335,730
1920049,731
4681922,732
1429883,733
0515753,734
1252435,735
1731629,736
2288618,737
1235585,738
2543078,739
0532193,740
2092835,741
2143951,742
2409479,743
0364227,744
1563736,745
1065012,746
0005281,747
2720736,748
1534715,749
0915637,750
0454955,751
0160004,752
3966682,753
2114318,754
1549838,755
0000459,756
0645122,757
0810653,758
4401897,759
1638294,760
5476978,761
1008015,762
1285227,763
0000147,764
0752699,765
2353430,766
1635108,767
0363371,768
1229520,769
1002641,770
0001519,771
0005303,772
1486831,773
0291694,774
4334838,775
0644022,776
0175633,777
1911138,778
0504897,779
0061672,780
1268047,781
2007000,782
1384807,783
0160621,784
0737318,785
0494069,786
3311695,787
1013121,788
0092774,789
3885031,790
2368987,791
1105676,792
0311691,793
0001808,794
0429348,795
2425105,796
0496934,797
0834380,798
0014960,799
2150519,800
1509081,801
0494107,802
3931192,803
1919229,804
0949477,805
0000745,806
1803552,807
1105708,808
4183917,809
0521052,810
2553987,811
0004741,812
0122407,813
0558182,814
0630088,815
0005567,816
3361017,817
0123092,818
1443502,819
0000331,820
0840391,821
0227003,822
1145611,823
0000238,824
0974080,825
0615025,826
2499696,827
0011038,828
0543383,829
1426686,830
0462673,831
0467572,832
1372823,833
1792091,834
3405146,835
0932992,836
2554047,837
1884645,838
1127901,839
1757551,840
1942808,841
1501624,842
0481547,843
0000775,844
0990547,845
0000868,846
0671886,847
0125533,848
0656211,849
0956531,850
2118394,851
0787238,852
0142145,853
0589926,854
0199590,855
4013413,856
0915989,857
0751018,858
0355024,859
0609114,860
0004991,861
0115161,862
2981816,863
1399998,864
2038226,865
1666212,866
0002105,867
1750737,868
3181362,869
0043662,870
1216145,871
0316078,872
0287757,873
2217370,874
1347153,875
0889725,876
0820327,877
0429069,878
0638789,879
0818166,880
0397124,881
4682545,882
2517103,883
0004886,884
0004284,885
0150362,886
1728092,887
1970481,888
3257687,889
0059698,890
0649460,891
2139763,892
0170550,893
1390215,894
0695497,895
0821817,896
0682970,897
0611979,898
1697112,899
1903153,900
2922672,901
0836176,902
0001492,903
1782299,904
0940504,905
0802831,906
0000373,907
0997689,908
0948000,909
3847911,910
3964350,911
2250609,912
2244205,913
5145425,914
2131971,915
0154215,916
0853375,917
1029357,918
0103038,919
2351500,920
2473076,921
1569714,922
0177896,923
0017524,924
2728442,925
2652120,926
1589004,927
2452327,928
0000465,929
1147477,930
1685658,931
2895066,932
0543316,933
1935905,934
0490855,935
1056412,936
2008962,937
2720561,938
0111927,939
1053961,940
2055234,941
3299784,942
0005515,943
1760272,944
0477129,945
0005015,946
0242294,947
0159507,948
1131540,949
0225332,950
1368825,951
0174966,952
1182955,953
0230655,954
1115893,955
0932078,956
0646871,957
1600768,958
0001046,959
0000334,960
0028783,961
1301070,962
2157624,963
0002142,964
5261198,965
1776088,966
3400424,967
0002396,968
1287636,969
2459667,970
1788163,971
5725535,972
2942548,973
0596404,974
0291253,975
0453115,976
0005158,977
1393246,978
0001038,979
1104232,980
0001117,981
0824785,982
1864458,983
0378932,984
2325393,985
1463709,986
1701077,987
1847556,988
3794375,989
2823014,990
0001614,991
0004303,992
0113908,993
0005538,994
0005405,995
1436451,996
0631490,997
0564697,998
3041648,999
0387432,1000
2714273,1001
1024868,1002
0146178,1003
1784926,1004
2779416,1005
2324278,1006
5604363,1007
1212722,1008
2642892,1009
0831921,1010
1864639,1011
0001527,1012
0726939,1013
0014605,1014
1069180,1015
0001153,1016
0000619,1017
5251016,1018
0586236,1019
0656549,1020
0046541,1021
0432380,1022
0694405,1023
1065664,1024
1034625,1025
2172930,1026
0036651,1027
0138440,1028
0000099,1029
0020739,1030
0818331,1031
1022429,1032
0005202,1033
3219778,1034
1519666,1035
0131564,1036
0792679,1037
1894100,1038
0004721,1039
2906935,1040
5059998,1041
0541909,1042
0297578,1043
0004818,1044
0172604,1045
0510168,1046
2109145,1047
0343325,1048
0605514,1049
0838000,1050
2190649,1051
0395777,1052
0382819,1053
2235400,1054
2961085,1055
1663205,1056
0525921,1057
1872782,1058
0262635,1059
0461712,1060
0001006,1061
0680838,1062
0001951,1063
1591894,1064
0518312,1065
0356358,1066
2961993,1067
2624171,1068
0189476,1069
1239766,1070
2167128,1071
2024927,1072
2046874,1073
0905993,1074
0219208,1075
0304593,1076
0221046,1077
1495451,1078
0871393,1079
0474520,1080
3127051,1081
0661164,1082
0679410,1083
0001347,1084
0252961,1085
0616475,1086
2624819,1087
2467428,1088
2377237,1089
0000588,1090
0817375,1091
4446467,1092
3726614,1093
1183205,1094
1063517,1095
0785452,1096
0748973,1097
0413656,1098
2075994,1099
0915465,1100
2572715,1101
1307760,1102
0001971,1103
2394794,1104
1922787,1105
5164828,1106
1074204,1107
2335615,1108
1467289,1109
1543157,1110
1997061,1111
0082526,1112
0005171,1113
0670779,1114
0068338,1115
1032567,1116
1120597,1117
0255362,1118
1343638,1119
0707476,1120
0002916,1121
0001116,1122
1574663,1123
5256067,1124
0587778,1125
3504430,1126
3687902,1127
1775404,1128
1769806,1129
2414878,1130
0524528,1131
0126284,1132
2684485,1133
1759256,1134
0807332,1135
1349376,1136
0420982,1137
3229685,1138
0935721,1139
2995525,1140
0640669,1141
0500200,1142
0108819,1143
3122006,1144
2257268,1145
2410851,1146
5803970,1147
0842001,1148
1566486,1149
0001026,1150
0836071,1151
3998859,1152
3224117,1153
1824751,1154
1880054,1155
0001290,1156
0937748,1157
0667073,1158
4936479,1159
2974788,1160
1489037,1161
0005317,1162
0223315,1163
0909387,1164
2425974,1165
0925220,1166
0896680,1167
1436209,1168
0567653,1169
4547592,1170
2475029,1171
0170306,1172
0001166,1173
1280053,1174
0001250,1175
0713389,1176
0786417,1177
0230859,1178
1443740,1179
0587955,1180
0791570,1181
0930397,1182
1517306,1183
0376540,1184
4168892,1185
0732187,1186
2218841,1187
5801165,1188
0000422,1189
1168724,1190
2184568,1191
1479002,1192
3659465,1193
0057368,1194
1947468,1195
1564087,1196
0120349,1197
0996669,1198
2837493,1199
0001869,1200
0001127,1201
0922342,1202
0484678,1203
0005305,1204
3240202,1205
5911712,1206
4572741,1207
2143237,1208
2265977,1209
1722382,1210
0444196,1211
0299028,1212
0005263,1213
2609282,1214
0001529,1215
0635139,1216
1026045,1217
1483948,1218
2099806,1219
3036754,1220
1734712,1221
0005542,1222
0001593,1223
2089090,1224
0624900,1225
1336595,1226
0681504,1227
0500359,1228
0125847,1229
0450714,1230
3193774,1231
0647698,1232
0000473,1233
0732703,1234
0728579,1235
0078925,1236
2110418,1237
0492924,1238
2351426,1239
0786641,1240
1367997,1241
2421475,1242
1126156,1243
0451148,1244
2154519,1245
0002027,1246
0256121,1247
4959070,1248
3066543,1249
0416872,1250
1357620,1251
2138994,1252
3083571,1253
0004719,1254
0871240,1255
2290876,1256
0915865,1257
0126004,1258
0001774,1259
2212558,1260
3863781,1261
2914452,1262
0279545,1263
0152671,1264
2356456,1265
0919616,1266
0727165,1267
0270732,1268
0701747,1269
3103119,1270
1240556,1271
5583008,1272
0828307,1273
2490665,1274
4525233,1275
0690743,1276
0277180,1277
0655124,1278
2531905,1279
0743768,1280
0601003,1281
3112131,1282
0001634,1283
2782848,1284
0621393,1285
3595501,1286
2684011,1287
0334179,1288
1194074,1289
0001346,1290
0394248,1291
2457575,1292
1685408,1293
2887667,1294
1476924,1295
1098565,1296
0104205,1297
1478045,1298
1483984,1299
0001092,1300
3143506,1301
2580573,1302
5694385,1303
1913734,1304
1205178,1305
0002041,1306
0110689,1307
0646351,1308
1501388,1309
1922788,1310
0081572,1311
1473159,1312
3411192,1313
1064823,1314
4341913,1315
0213450,1316
0651067,1317
0745780,1318
0526749,1319
0818111,1320
0001938,1321
1435830,1322
1273227,1323
0000592,1324
0960912,1325
1641140,1326
0004904,1327
0001467,1328
0054697,1329
1101713,1330
2176129,1331
1168909,1332
2821403,1333
0385293,1334
0737533,1335
0139936,1336
0648164,1337
2684278,1338
3798384,1339
0714188,1340
0744331,1341
3554468,1342
2437267,1343
5157403,1344
0752291,1345
1936361,1346
0788009,1347
0922024,1348
1419635,1349
4134757,1350
1799768,1351
3014081,1352
2315616,1353
0884852,1354
1443238,1355
3010926,1356
3254521,1357
3363032,1358
1869029,1359
1375877,1360
0810103,1361
0316455,1362
0000615,1363
0664499,1364
1520988,1365
0228055,1366
0141931,1367
3903448,1368
0321325,1369
2061371,1370
2829737,1371
1538997,1372
0493171,1373
0852753,1374
2028579,1375
0454433,1376
0050584,1377
0861600,1378
2256017,1379
1700609,1380
2824966,1381
3305207,1382
0653952,1383
0881631,1384
0846480,1385
0370035,1386
4103692,1387
5349303,1388
0005569,1389
0000254,1390
1796216,1391
1754239,1392
0397712,1393
3665937,1394
0601553,1395
0446175,1396
0912635,1397
0744713,1398
1192254,1399
0056041,1400
1508590,1401
1470159,1402
2851530,1403
3632976,1404
6121003,1405
0022323,1406
2782855,1407
0000601,1408
1679534,1409
1249950,1410
1622954,1411
4089170,1412
0741528,1413
2720731,1414
0021675,1415
2933542,1416
0093589,1417
0000389,1418
0808917,1419
2057822,1420
0706883,1421
0001770,1422
0001758,1423
2811944,1424
1018990,1425
1012010,1426
0094894,1427
0001590,1428
1471036,1429
0503060,1430
2692146,1431
0382956,1432
0001139,1433
3018185,1434
1386645,1435
3191505,1436
1997902,1437
0719637,1438
1473013,1439
0426432,1440
2014754,1441
0941473,1442
1248393,1443
0652514,1444
2155567,1445
0005026,1446
0001126,1447
0004763,1448
1211910,1449
1795630,1450
2419686,1451
0366667,1452
0272899,1453
0147825,1454
0268370,1455
0001764,1456
0020264,1457
2906828,1458
0698230,1459
1353018,1460
2718826,1461
0193738,1462
0992562,1463
1473176,1464
2395704,1465
0523350,1466
0482320,1467
2491337,1468
1682827,1469
0624599,1470
4523752,1471
0004826,1472
1552256,1473
0005256,1474
0922877,1475
0952657,1476
0697044,1477
0000296,1478
0071847,1479
0855103,1480
0587431,1481
3274388,1482
3038155,1483
0727997,1484
0065493,1485
1065454,1486
1775614,1487
1292973,1488
1783208,1489
0959575,1490
1235963,1491
4007035,1492
1014726,1493
0234068,1494
1304328,1495
0495877,1496
1224290,1497
3131124,1498
0005448,1499
0000207,1500
0432657,1501
3185369,1502
1137028,1503
2404313,1504
0416390,1505
0480465,1506
0773884,1507
1576079,1508
0001978,1509
4086622,1510
0882277,1511
1084708,1512
0787307,1513
1900782,1514
0000874,1515
1535423,1516
0057882,1517
0868808,1518
5903584,1519
3808021,1520
0807831,1521
0091136,1522
0432753,1523
1628057,1524
0769793,1525
0452963,1526
0082909,1527
0158632,1528
2176475,1529
0519933,1530
5202053,1531
0936493,1532
0721593,1533
1724687,1534
1270095,1535
1449373,1536
1372025,1537
0150255,1538
0890808,1539
0004857,1540
1592117,1541
0004820,1542
3100332,1543
0501937,1544
4140484,1545
0001601,1546
0931404,1547
0157312,1548
0448317,1549
1589312,1550
1227579,1551
0820048,1552
0004729,1553
3060378,1554
1679203,1555
4898323,1556
2736280,1557
2765193,1558
0025483,1559
2553510,1560
0915762,1561
1214657,1562
0001795,1563
0160644,1564
0570771,1565
0004712,1566
2524050,1567
2110485,1568
0765048,1569
0001339,1570
0000672,1571
3592338,1572
0248469,1573
5937337,1574
0591703,1575
0773056,1576
4356874,1577
0000214,1578
0568390,1579
0000205,1580
0335242,1581
2125540,1582
3508628,1583
0821739,1584
3987668,1585
2057859,1586
0911431,1587
1305928,1588
0778543,1589
2062691,1590
3732465,1591
2746781,1592
0722992,1593
2909824,1594
3017782,1595
0050959,1596
0874358,1597
2772076,1598
0000133,1599
1765073,1600
4481822,1601
0001542,1602
0766837,1603
1015355,1604
0932454,1605
3725472,1606
4705288,1607
1840138,1608
1813088,1609
0273371,1610
0298221,1611
3525133,1612
3116690,1613
3871681,1614
4748456,1615
1942207,1616
2618541,1617
4526040,1618
3418975,1619
2405171,1620
2284889,1621
1605049,1622
0688143,1623
0182666,1624
3330402,1625
1016428,1626
0753769,1627
2160896,1628
0234668,1629
2730580,1630
4872819,1631
0005236,1632
0860419,1633
0000803,1634
0005540,1635
2620636,1636
0643234,1637
1816903,1638
0108132,1639
2811817,1640
5553911,1641
0116232,1642
1086384,1643
0621760,1644
0004880,1645
0197638,1646
1997480,1647
2307829,1648
1410318,1649
2321263,1650
2404113,1651
0127373,1652
2413197,1653
2357847,1654
0307726,1655
3019017,1656
0365596,1657
1484804,1658
4831424,1659
0167546,1660
0522479,1661
0418339,1662
1456763,1663
0001810,1664
4903197,1665
2178959,1666
2397349,1667
0418683,1668
2189680,1669
1728680,1670
0364977,1671
0457970,1672
2763829,1673
0000498,1674
1128600,1675
0236202,1676
5768706,1677
0446819,1678
1206614,1679
0487405,1680
0001664,1681
1026237,1682
2785693,1683
0602117,1684
1627748,1685
1678063,1686
1591666,1687
0030714,1688
3278954,1689
1275916,1690
0247143,1691
2443745,1692
1975949,1693
3269734,1694
4990557,1695
0491204,1696
0819908,1697
2676255,1698
0112001,1699
0000595,1700
1555040,1701
2751807,1702
1063542,1703
0092216,1704
2524048,1705
0005168,1706
0686470,1707
1146916,1708
2444107,1709
1408543,1710
2222378,1711
2319154,1712
3531232,1713
4941095,1714
2676147,1715
0340408,1716
1534700,1717
3668917,1718
0265569,1719
0000554,1720
1094168,1721
1933992,1722
2211700,1723
1760388,1724
4751000,1725
0809049,1726
0424499,1727
0267512,1728
1460812,1729
0220735,1730
0573097,1731
0068260,1732
3925786,1733
2022518,1734
2728022,1735
1721862,1736
0096184,1737
0000700,1738
1740122,1739
0572481,1740
1441925,1741
1640351,1742
0397445,1743
0001143,1744
0655134,1745
0001337,1746
0639200,1747
0745184,1748
0674782,1749
4304239,1750
0298104,1751
3317479,1752
0747114,1753
1018581,1754
0001491,1755
2394430,1756
1036127,1757
0539082,1758
4674232,1759
0781218,1760
0002006,1761
0111232,1762
1827939,1763
3103457,1764
0027094,1765
1128418,1766
5136263,1767
0782213,1768
1123723,1769
2341193,1770
1813534,1771
0299871,1772
0226820,1773
1053966,1774
2440067,1775
3775885,1776
1330560,1777
0000597,1778
1411346,1779
0277213,1780
0371891,1781
0920038,1782
0536883,1783
1221906,1784
0001040,1785
0227888,1786
1308881,1787
0055097,1788
1191866,1789
1775466,1790
0401264,1791
1978325,1792
4049315,1793
1324774,1794
0005024,1795
0893257,1796
0000159,1797
0001732,1798
0000100,1799
2788053,1800
0532928,1801
1349694,1802
0005520,1803
0403134,1804
1259068,1805
2261082,1806
0423418,1807
0222643,1808
1794270,1809
0564680,1810
0005115,1811
0004770,1812
0096988,1813
3017222,1814
2564938,1815
0641816,1816
0000461,1817
1112874,1818
4857044,1819
2967091,1820
0004928,1821
4480988,1822
2116769,1823
1664599,1824
0124666,1825
2315511,1826
0220240,1827
0567031,1828
0773932,1829
1482237,1830
0707214,1831
1815768,1832
2779142,1833
2473819,1834
0000394,1835
1888211,1836
0467664,1837
2257755,1838
0057150,1839
1354209,1840
3876919,1841
0000809,1842
1376654,1843
0005145,1844
3001222,1845
2639311,1846
0445001,1847
0534380,1848
5928307,1849
2980899,1850
0616091,1851
4866928,1852
3211555,1853
0931291,1854
0702841,1855
1263747,1856
0935921,1857
0689708,1858
2417786,1859
1192166,1860
0908351,1861
0067709,1862
0802108,1863
2180154,1864
0478886,1865
1254003,1866
0879781,1867
2417490,1868
2414411,1869
0479999,1870
0565250,1871
1308076,1872
0027271,1873
0922995,1874
0935395,1875
0675036,1876
0542759,1877
0572721,1878
0245112,1879
2428218,1880
0076482,1881
1865090,1882
0000630,1883
1912766,1884
0000589,1885
2725201,1886
1442561,1887
0486627,1888
0000467,1889
0761052,1890
3152983,1891
0925045,1892
1483247,1893
0235006,1894
0001392,1895
0372117,1896
0137272,1897
1899494,1898
0000297,1899
0000642,1900
2210037,1901
2218213,1902
4266732,1903
0665235,1904
0247040,1905
0936403,1906
2281929,1907
0000362,1908
0001043,1909
0878638,1910
1143378,1911
2380515,1912
0895083,1913
1737392,1914
0329481,1915
0497794,1916
0001172,1917
2840008,1918
3008065,1919
1336973,1920
0004830,1921
3079277,1922
1357218,1923
1291974,1924
0001281,1925
5873274,1926
0252230,1927
1321094,1928
0204794,1929
2163625,1930
2773091,1931
4181758,1932
5121337,1933
4571330,1934
0438241,1935
1678587,1936
0001183,1937
3560322,1938
0633604,1939
2226677,1940
3387844,1941
2965656,1942
4513448,1943
0711840,1944
1457069,1945
3725828,1946
0664175,1947
0071922,1948
4476887,1949
2456227,1950
1565066,1951
0859450,1952
3743316,1953
3024712,1954
3058533,1955
2864800,1956
0644043,1957
2348808,1958
0160553,1959
3087728,1960
0005516,1961
0711559,1962
3050478,1963
3683215,1964
1217506,1965
1859537,1966
3819615,1967
0000535,1968
3075313,1969
5444355,1970
1287507,1971
0281451,1972
0272581,1973
0031976,1974
3272417,1975
3610536,1976
2185570,1977
2930503,1978
0000402,1979
3371502,1980
0111639,1981
0471381,1982
0210218,1983
0235427,1984
1692986,1985
1800993,1986
0362473,1987
1865727,1988
4474577,1989
0010956,1990
0004971,1991
0337042,1992
2086539,1993
0002055,1994
0703800,1995
3056623,1996
0450123,1997
5498592,1998
0799591,1999
0551764,2000
0018837,2001
0315041,2002
2595625,2003
0006684,2004
0000482,2005
2999515,2006
0859432,2007
2907014,2008
1161069,2009
0242756,2010
1782571,2011
0342029,2012
0776376,2013
0001083,2014
0780435,2015
0000948,2016
4513469,2017
2744342,2018
0005292,2019
1435348,2020
0253143,2021
0220010,2022
3019764,2023
0114371,2024
2094313,2025
0934136,2026
2863376,2027
2836885,2028
0163806,2029
0707248,2030
0000420,2031
1119283,2032
3034542,2033
0716257,2034
0201022,2035
1028530,2036
0186030,2037
0083487,2038
0226312,2039
1970824,2040
0791226,2041
1920131,2042
0206181,2043
2843959,2044
0327466,2045
0640323,2046
0495115,2047
0534085,2048
0003072,2049
1306795,2050
0400816,2051
0942792,2052
0430107,2053
0004987,2054
1062634,2055
2029684,2056
1641089,2057
3078459,2058
3470753,2059
2852906,2060
0461572,2061
0220619,2062
3598507,2063
2740054,2064
0076886,2065
0935653,2066
0518579,2067
0452860,2068
0656739,2069
2946800,2070
0232278,2071
0631788,2072
1291892,2073
4746337,2074
0642560,2075
1165660,2076
4553772,2077
0818055,2078
3432505,2079
0167342,2080
0504762,2081
0000782,2082
0926615,2083
0113998,2084
0004977,2085
0004986,2086
0063440,2087
0051621,2088
3958008,2089
0810083,2090
0283147,2091
0425053,2092
0358316,2093
0706787,2094
0000350,2095
2814621,2096
0000675,2097
4359869,2098
0001261,2099
1132594,2100
0677882,2101
3181675,2102
1890824,2103
0001441,2104
3315161,2105
0784831,2106
0117826,2107
0807501,2108
1580911,2109
0659763,2110
0178581,2111
0125540,2112
0491259,2113
2397459,2114
1067391,2115
0910076,2116
0005136,2117
4646781,2118
0292719,2119
1046845,2120
1098493,2121
2315600,2122
0650905,2123
1214605,2124
2267814,2125
1347765,2126
1770866,2127
0186225,2128
0189488,2129
0733541,2130
2710528,2131
0089456,2132
1746402,2133
0691205,2134
0005173,2135
0949350,2136
1890981,2137
0193691,2138
2602672,2139
0817027,2140
1729162,2141
